Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
14,Molise,Maschi e femmine,58,94563,432,4.56800,94347,0.9950608,26.006,s
14,Molise,Maschi e femmine,59,94131,500,5.31214,93881,0.9944917,25.123,s
14,Molise,Maschi e femmine,60,93631,534,5.70548,93364,0.9941544,24.254,s
14,Molise,Maschi e femmine,61,93097,557,5.98662,92818,0.9936483,23.391,s
14,Molise,Maschi e femmine,62,92539,622,6.71897,92229,0.9928265,22.528,s
14,Molise,Maschi e femmine,63,91918,701,7.63116,91567,0.9919526,21.677,s
14,Molise,Maschi e femmine,64,91216,772,8.46682,90830,0.9909938,20.840,s
14,Molise,Maschi e femmine,65,90444,864,9.55013,90012,0.9903194,20.014,s
14,Molise,Maschi e femmine,66,89580,879,9.81228,89141,0.9900242,19.202,s
14,Molise,Maschi e femmine,67,88701,900,10.14093,88251,0.9891241,18.387,s
14,Molise,Maschi e femmine,68,87802,1020,11.61838,87292,0.9874964,17.571,s
14,Molise,Maschi e femmine,69,86782,1163,13.39919,86200,0.9857312,16.771,s
14,Molise,Maschi e femmine,70,85619,1297,15.15017,84970,0.9839117,15.992,s
14,Molise,Maschi e femmine,71,84322,1437,17.04096,83603,0.9823616,15.231,s
14,Molise,Maschi e femmine,72,82885,1512,18.24625,82129,0.9804011,14.486,s
14,Molise,Maschi e femmine,73,81372,1707,20.97661,80519,0.9776891,13.746,s
14,Molise,Maschi e femmine,74,79665,1886,23.67384,78722,0.9749623,13.030,s
14,Molise,Maschi e femmine,75,77779,2056,26.43465,76751,0.9727382,12.334,s
14,Molise,Maschi e femmine,76,75723,2129,28.11149,74659,0.9713618,11.655,s
14,Molise,Maschi e femmine,77,73595,2148,29.18020,72521,0.9701733,10.978,s
14,Molise,Maschi e femmine,78,71447,2179,30.49261,70358,0.9674747,10.293,s
14,Molise,Maschi e femmine,79,69269,2398,34.62197,68069,0.9613274,9.601,s
14,Molise,Maschi e femmine,80,66870,2867,42.86855,65437,0.9528235,8.927,s
14,Molise,Maschi e femmine,81,64004,3308,51.67736,62350,0.9447980,8.304,s
14,Molise,Maschi e femmine,82,60696,3576,58.91869,58908,0.9378004,7.730,s
14,Molise,Maschi e femmine,83,57120,3752,65.68586,55244,0.9308515,7.182,s
14,Molise,Maschi e femmine,84,53368,3888,72.85453,51424,0.9229954,6.652,s
14,Molise,Maschi e femmine,85,49480,4032,81.48082,47464,0.9116142,6.136,s
14,Molise,Maschi e femmine,86,45448,4359,95.90325,43269,0.8977227,5.635,s
14,Molise,Maschi e femmine,87,41090,4492,109.32746,38844,0.8826322,5.180,s
14,Molise,Maschi e femmine,88,36597,4626,126.39500,34285,0.8634989,4.755,s
14,Molise,Maschi e femmine,89,31972,4734,148.06945,29605,0.8411068,4.370,s
14,Molise,Maschi e femmine,90,27238,4674,171.59824,24901,0.8208743,4.043,s
14,Molise,Maschi e femmine,91,22564,4247,188.21234,20440,0.8036671,3.777,s
14,Molise,Maschi e femmine,92,18317,3779,206.33612,16427,0.7880654,3.536,s
14,Molise,Maschi e femmine,93,14538,3184,218.98865,12946,0.7766024,3.326,s
14,Molise,Maschi e femmine,94,11354,2601,229.04283,10054,0.7636129,3.118,s
14,Molise,Maschi e femmine,95,8753,2153,245.91326,7677,0.7424703,2.896,s
14,Molise,Maschi e femmine,96,6601,1802,272.93425,5700,0.7187234,2.678,s
14,Molise,Maschi e femmine,97,4799,1405,292.75048,4097,0.6988231,2.495,s
14,Molise,Maschi e femmine,98,3394,1063,313.09114,2863,0.6775923,2.321,s
14,Molise,Maschi e femmine,99,2332,783,335.97069,1940,0.6531510,2.151,s
14,Molise,Maschi e femmine,100,1548,562,363.23128,1267,0.6247855,1.986,s
14,Molise,Maschi e femmine,101,986,388,394.03323,792,0.5951699,1.833,s
14,Molise,Maschi e femmine,102,597,252,422.64775,471,0.5666520,1.700,s
14,Molise,Maschi e femmine,103,345,156,451.88128,267,0.5375971,1.579,s
14,Molise,Maschi e femmine,104,189,91,481.59866,144,0.5081429,1.468,s
14,Molise,Maschi e femmine,105,98,50,511.64576,73,0.4784444,1.367,s
14,Molise,Maschi e femmine,106,48,26,541.84802,35,0.4486772,1.275,s
14,Molise,Maschi e femmine,107,22,13,572.00324,16,0.4190387,1.192,s
14,Molise,Maschi e femmine,108,9,6,601.89152,7,0.3897399,1.116,s
14,Molise,Maschi e femmine,109,4,2,631.28086,3,0.3610000,1.048,s
14,Molise,Maschi e femmine,110,1,1,659.93513,1,0.3330359,0.987,s
14,Molise,Maschi e femmine,111,0,0,687.63348,0,0.3060474,0.932,s
14,Molise,Maschi e femmine,112,0,0,714.18261,0,0.2802069,0.883,s
14,Molise,Maschi e femmine,113,0,0,739.42287,0,0.2556545,0.839,s
14,Molise,Maschi e femmine,114,0,0,763.23671,0,0.2324916,0.799,s
14,Molise,Maschi e femmine,115,0,0,785.55020,0,0.2107805,0.765,s
14,Molise,Maschi e femmine,116,0,0,806.32998,0,0.1905477,0.734,s
14,Molise,Maschi e femmine,117,0,0,825.57435,0,0.1717908,0.706,s
14,Molise,Maschi e femmine,118,0,0,843.31536,0,0.1544785,0.682,s
14,Molise,Maschi e femmine,119,0,0,859.60196,0,0.1385634,0.661,s
14,Molise,Maschi,0,100000,236,2.36213,99778,0.9992761,79.295,s
14,Molise,Maschi,1,99764,117,1.16868,99705,0.9991440,78.482,s
14,Molise,Maschi,2,99647,54,0.54299,99620,0.9996292,77.573,s
14,Molise,Maschi,3,99593,20,0.19848,99583,0.9998813,76.615,s
14,Molise,Maschi,4,99573,4,0.03898,99571,0.9999522,75.630,s
14,Molise,Maschi,5,99569,6,0.05666,99567,0.9999258,74.633,s
14,Molise,Maschi,6,99564,9,0.09183,99559,0.9998981,73.637,s
14,Molise,Maschi,7,99555,11,0.11192,99549,0.9998601,72.644,s
14,Molise,Maschi,8,99544,17,0.16795,99535,0.9998053,71.652,s
14,Molise,Maschi,9,99527,22,0.22149,99516,0.9997682,70.664,s
14,Molise,Maschi,10,99505,24,0.24218,99493,0.9997723,69.680,s
14,Molise,Maschi,11,99481,21,0.21324,99470,0.9998062,68.696,s
14,Molise,Maschi,12,99459,17,0.17435,99451,0.9998311,67.711,s
14,Molise,Maschi,13,99442,16,0.16352,99434,0.9998197,66.723,s
14,Molise,Maschi,14,99426,20,0.19709,99416,0.9997855,65.733,s
14,Molise,Maschi,15,99406,23,0.23200,99395,0.9997581,64.746,s
14,Molise,Maschi,16,99383,25,0.25189,99371,0.9997387,63.761,s
14,Molise,Maschi,17,99358,27,0.27062,99345,0.9996951,62.777,s
14,Molise,Maschi,18,99331,34,0.33909,99314,0.9995759,61.794,s
14,Molise,Maschi,19,99298,51,0.50923,99272,0.9993863,60.815,s
14,Molise,Maschi,20,99247,71,0.71818,99211,0.9992083,59.846,s
14,Molise,Maschi,21,99176,86,0.86529,99133,0.9991198,58.888,s
14,Molise,Maschi,22,99090,89,0.89502,99046,0.9991571,57.939,s
14,Molise,Maschi,23,99001,78,0.79082,98962,0.9993024,56.990,s
14,Molise,Maschi,24,98923,60,0.60433,98893,0.9994867,56.035,s
14,Molise,Maschi,25,98863,42,0.42217,98842,0.9996397,55.068,s
14,Molise,Maschi,26,98821,29,0.29831,98807,0.9997275,54.092,s
14,Molise,Maschi,27,98792,24,0.24660,98780,0.9997446,53.108,s
14,Molise,Maschi,28,98768,26,0.26418,98755,0.9997056,52.120,s
14,Molise,Maschi,29,98741,32,0.32462,98725,0.9996433,51.134,s
14,Molise,Maschi,30,98709,38,0.38885,98690,0.9995644,50.151,s
14,Molise,Maschi,31,98671,48,0.48229,98647,0.9994682,49.170,s
14,Molise,Maschi,32,98623,57,0.58125,98595,0.9993688,48.193,s
14,Molise,Maschi,33,98566,67,0.68113,98533,0.9992811,47.221,s
14,Molise,Maschi,34,98499,75,0.75672,98462,0.9992414,46.253,s
14,Molise,Maschi,35,98424,75,0.76055,98387,0.9992217,45.288,s
14,Molise,Maschi,36,98350,78,0.79612,98310,0.9991518,44.322,s
14,Molise,Maschi,37,98271,88,0.90030,98227,0.9989667,43.357,s
14,Molise,Maschi,38,98183,115,1.16633,98126,0.9987054,42.395,s
14,Molise,Maschi,39,98068,140,1.42308,97999,0.9985127,41.444,s
14,Molise,Maschi,40,97929,152,1.55153,97853,0.9984800,40.503,s
14,Molise,Maschi,41,97777,146,1.48841,97704,0.9985469,39.565,s
14,Molise,Maschi,42,97631,138,1.41783,97562,0.9985995,38.623,s
14,Molise,Maschi,43,97493,135,1.38321,97425,0.9985759,37.677,s
14,Molise,Maschi,44,97358,143,1.46499,97287,0.9984196,36.729,s
14,Molise,Maschi,45,97215,165,1.69605,97133,0.9981687,35.782,s
14,Molise,Maschi,46,97051,191,1.96686,96955,0.9978054,34.842,s
14,Molise,Maschi,47,96860,235,2.42285,96742,0.9973032,33.909,s
14,Molise,Maschi,48,96625,287,2.97133,96481,0.9967310,32.990,s
14,Molise,Maschi,49,96338,344,3.56747,96166,0.9963605,32.087,s
14,Molise,Maschi,50,95994,356,3.71170,95816,0.9962960,31.200,s
14,Molise,Maschi,51,95638,353,3.69620,95461,0.9963061,30.315,s
14,Molise,Maschi,52,95284,352,3.69156,95108,0.9960469,29.425,s
14,Molise,Maschi,53,94933,400,4.21553,94733,0.9955372,28.533,s
14,Molise,Maschi,54,94532,445,4.71102,94310,0.9951265,27.651,s
14,Molise,Maschi,55,94087,474,5.03674,93850,0.9949800,26.780,s
14,Molise,Maschi,56,93613,468,5.00317,93379,0.9948855,25.913,s
14,Molise,Maschi,57,93145,487,5.22637,92901,0.9944994,25.041,s
14,Molise,Maschi,58,92658,535,5.77633,92390,0.9935934,24.169,s
14,Molise,Maschi,59,92123,649,7.04060,91798,0.9926307,23.307,s
14,Molise,Maschi,60,91474,704,7.70041,91122,0.9921389,22.469,s
14,Molise,Maschi,61,90770,728,8.02299,90406,0.9914581,21.639,s
14,Molise,Maschi,62,90042,816,9.06500,89633,0.9902781,20.810,s
14,Molise,Maschi,63,89225,927,10.38481,88762,0.9890990,19.996,s
14,Molise,Maschi,64,88299,1009,11.42268,87794,0.9879934,19.201,s
14,Molise,Maschi,65,87290,1100,12.59734,86740,0.9873922,18.417,s
14,Molise,Maschi,66,86191,1088,12.61838,85647,0.9872007,17.645,s
14,Molise,Maschi,67,85103,1105,12.98248,84550,0.9858595,16.864,s
14,Molise,Maschi,68,83998,1286,15.31385,83355,0.9835327,16.080,s
14,Molise,Maschi,69,82712,1459,17.63862,81982,0.9811176,15.322,s
14,Molise,Maschi,70,81253,1637,20.14854,80434,0.9787748,14.588,s
14,Molise,Maschi,71,79616,1777,22.32391,78727,0.9768954,13.878,s
14,Molise,Maschi,72,77838,1861,23.90310,76908,0.9742012,13.183,s
14,Molise,Maschi,73,75978,2108,27.74083,74924,0.9703782,12.494,s
14,Molise,Maschi,74,73870,2331,31.55642,72705,0.9669443,11.836,s
14,Molise,Maschi,75,71539,2476,34.60385,70301,0.9645767,11.205,s
14,Molise,Maschi,76,69063,2505,36.27210,67811,0.9636153,10.589,s
14,Molise,Maschi,77,66558,2429,36.50149,65344,0.9631241,9.969,s
14,Molise,Maschi,78,64129,2390,37.26442,62934,0.9602672,9.327,s
14,Molise,Maschi,79,61739,2611,42.29675,60434,0.9513178,8.669,s
14,Molise,Maschi,80,59128,3273,55.34958,57491,0.9392492,8.030,s
14,Molise,Maschi,81,55855,3713,66.46855,53999,0.9295020,7.471,s
14,Molise,Maschi,82,52143,3901,74.81429,50192,0.9221230,6.967,s
14,Molise,Maschi,83,48242,3917,81.18739,46283,0.9156761,6.490,s
14,Molise,Maschi,84,44325,3889,87.73762,42380,0.9088467,6.020,s
14,Molise,Maschi,85,40436,3837,94.89739,38517,0.8967756,5.551,s
14,Molise,Maschi,86,36599,4115,112.42446,34541,0.8802290,5.080,s
14,Molise,Maschi,87,32484,4160,128.04801,30404,0.8623681,4.660,s
14,Molise,Maschi,88,28325,4210,148.62322,26220,0.8409532,4.271,s
14,Molise,Maschi,89,24115,4131,171.28995,22050,0.8168764,3.930,s
14,Molise,Maschi,90,19984,3945,197.40330,18012,0.7946297,3.638,s
14,Molise,Maschi,91,16039,3453,215.29680,14313,0.7799087,3.410,s
14,Molise,Maschi,92,12586,2847,226.20131,11163,0.7728950,3.209,s
14,Molise,Maschi,93,9739,2223,228.27283,8628,0.7666344,3.001,s
14,Molise,Maschi,94,7516,1804,239.96482,6614,0.7494044,2.741,s
14,Molise,Maschi,95,5712,1511,264.58278,4957,0.7070502,2.448,s
14,Molise,Maschi,96,4201,1393,331.52250,3505,0.6542092,2.149,s
14,Molise,Maschi,97,2808,1031,367.13522,2293,0.6210686,1.966,s
14,Molise,Maschi,98,1777,707,397.57074,1424,0.5927301,1.817,s
14,Molise,Maschi,99,1071,453,423.37006,844,0.5658338,1.686,s
14,Molise,Maschi,100,617,280,452.88908,478,0.5347892,1.557,s
14,Molise,Maschi,101,338,165,487.73215,255,0.5003258,1.432,s
14,Molise,Maschi,102,173,90,522.98629,128,0.4655614,1.320,s
14,Molise,Maschi,103,83,46,558.44701,59,0.4307294,1.219,s
14,Molise,Maschi,104,36,22,593.78300,26,0.3961444,1.129,s
14,Molise,Maschi,105,15,9,628.65157,10,0.3621231,1.048,s
14,Molise,Maschi,106,5,4,662.71971,4,0.3289704,0.977,s
14,Molise,Maschi,107,2,1,695.66737,1,0.2969736,0.913,s
14,Molise,Maschi,108,1,0,727.20748,0,0.2663892,0.857,s
14,Molise,Maschi,109,0,0,757.08394,0,0.2374432,0.807,s
14,Molise,Maschi,110,0,0,785.08641,0,0.2103207,0.763,s
14,Molise,Maschi,111,0,0,811.05005,0,0.1851659,0.725,s
14,Molise,Maschi,112,0,0,834.86083,0,0.1620795,0.692,s
14,Molise,Maschi,113,0,0,856.44853,0,0.1411235,0.663,s
14,Molise,Maschi,114,0,0,875.78976,0,0.1223199,0.639,s
14,Molise,Maschi,115,0,0,892.89899,0,0.1056568,0.618,s
14,Molise,Maschi,116,0,0,907.82737,0,0.0910903,0.600,s
14,Molise,Maschi,117,0,0,920.65196,0,0.0785525,0.585,s
14,Molise,Maschi,118,0,0,931.47385,0,0.0679531,0.573,s
14,Molise,Maschi,119,0,0,940.40899,0,0.0591875,0.563,s
14,Molise,Femmine,0,100000,122,1.21878,99885,0.9998665,84.357,s
14,Molise,Femmine,1,99878,12,0.12312,99872,0.9998799,83.460,s
14,Molise,Femmine,2,99866,12,0.11715,99860,0.9998863,82.470,s
14,Molise,Femmine,3,99854,11,0.11028,99849,0.9998928,81.480,s
14,Molise,Femmine,4,99843,10,0.10416,99838,0.9998984,80.489,s
14,Molise,Femmine,5,99833,10,0.09910,99828,0.9999012,79.497,s
14,Molise,Femmine,6,99823,10,0.09857,99818,0.9999021,78.505,s
14,Molise,Femmine,7,99813,10,0.09720,99808,0.9999033,77.512,s
14,Molise,Femmine,8,99803,10,0.09624,99798,0.9999054,76.520,s
14,Molise,Femmine,9,99794,9,0.09294,99789,0.9999085,75.527,s
14,Molise,Femmine,10,99784,9,0.08997,99780,0.9999103,74.534,s
14,Molise,Femmine,11,99775,9,0.08933,99771,0.9999140,73.541,s
14,Molise,Femmine,12,99767,8,0.08270,99762,0.9999205,72.547,s
14,Molise,Femmine,13,99758,8,0.07630,99754,0.9999094,71.553,s
14,Molise,Femmine,14,99751,10,0.10491,99745,0.9998535,70.559,s
14,Molise,Femmine,15,99740,19,0.18801,99731,0.9997610,69.566,s
14,Molise,Femmine,16,99721,29,0.29005,99707,0.9996812,68.579,s
14,Molise,Femmine,17,99693,35,0.34750,99675,0.9996727,67.599,s
14,Molise,Femmine,18,99658,31,0.30713,99643,0.9997413,66.622,s
14,Molise,Femmine,19,99627,21,0.21018,99617,0.9998301,65.642,s
14,Molise,Femmine,20,99606,13,0.12956,99600,0.9998702,64.656,s
14,Molise,Femmine,21,99593,13,0.13000,99587,0.9998470,63.664,s
14,Molise,Femmine,22,99580,18,0.17601,99572,0.9998073,62.673,s
14,Molise,Femmine,23,99563,21,0.20935,99553,0.9998033,61.684,s
14,Molise,Femmine,24,99542,18,0.18403,99533,0.9998464,60.696,s
14,Molise,Femmine,25,99524,12,0.12309,99518,0.9998982,59.708,s
14,Molise,Femmine,26,99512,8,0.08056,99508,0.9999086,58.715,s
14,Molise,Femmine,27,99504,10,0.10226,99498,0.9998490,57.719,s
14,Molise,Femmine,28,99493,20,0.19974,99483,0.9997483,56.725,s
14,Molise,Femmine,29,99473,30,0.30373,99458,0.9996786,55.737,s
14,Molise,Femmine,30,99443,34,0.33905,99426,0.9996656,54.753,s
14,Molise,Femmine,31,99410,33,0.32977,99393,0.9996758,53.772,s
14,Molise,Femmine,32,99377,32,0.31871,99361,0.9996380,52.789,s
14,Molise,Femmine,33,99345,40,0.40523,99325,0.9995040,51.806,s
14,Molise,Femmine,34,99305,58,0.58673,99276,0.9993213,50.827,s
14,Molise,Femmine,35,99247,76,0.77073,99208,0.9991890,49.856,s
14,Molise,Femmine,36,99170,84,0.85139,99128,0.9991289,48.894,s
14,Molise,Femmine,37,99086,88,0.89076,99041,0.9991371,47.936,s
14,Molise,Femmine,38,98997,83,0.83507,98956,0.9992241,46.978,s
14,Molise,Femmine,39,98915,71,0.71660,98879,0.9993353,46.017,s
14,Molise,Femmine,40,98844,61,0.61268,98814,0.9993959,45.049,s
14,Molise,Femmine,41,98783,59,0.59544,98754,0.9993672,44.077,s
14,Molise,Femmine,42,98724,66,0.67022,98691,0.9992440,43.103,s
14,Molise,Femmine,43,98658,83,0.84183,98617,0.9990551,42.131,s
14,Molise,Femmine,44,98575,103,1.04809,98524,0.9988962,41.166,s
14,Molise,Femmine,45,98472,114,1.15949,98415,0.9988216,40.209,s
14,Molise,Femmine,46,98358,118,1.19735,98299,0.9988129,39.255,s
14,Molise,Femmine,47,98240,116,1.17690,98182,0.9988610,38.302,s
14,Molise,Femmine,48,98124,108,1.10106,98070,0.9989468,37.346,s
14,Molise,Femmine,49,98016,99,1.00520,97967,0.9990077,36.387,s
14,Molise,Femmine,50,97918,96,0.97937,97870,0.9989912,35.423,s
14,Molise,Femmine,51,97822,102,1.03823,97771,0.9988869,34.457,s
14,Molise,Femmine,52,97720,116,1.18808,97662,0.9987169,33.492,s
14,Molise,Femmine,53,97604,135,1.37815,97537,0.9985082,32.532,s
14,Molise,Femmine,54,97470,157,1.60567,97391,0.9981839,31.576,s
14,Molise,Femmine,55,97313,197,2.02683,97215,0.9976738,30.626,s
14,Molise,Femmine,56,97116,255,2.62614,96988,0.9971898,29.687,s
14,Molise,Femmine,57,96861,290,2.99472,96716,0.9968297,28.764,s
14,Molise,Femmine,58,96571,323,3.34635,96409,0.9965421,27.849,s
14,Molise,Femmine,59,96248,344,3.56981,96076,0.9963642,26.941,s
14,Molise,Femmine,60,95904,355,3.70205,95727,0.9961743,26.035,s
14,Molise,Femmine,61,95549,377,3.94988,95360,0.9958341,25.130,s
14,Molise,Femmine,62,95172,417,4.38282,94963,0.9953576,24.228,s
14,Molise,Femmine,63,94755,465,4.90310,94522,0.9947717,23.332,s
14,Molise,Femmine,64,94290,524,5.55512,94028,0.9939406,22.445,s
14,Molise,Femmine,65,93766,616,6.56641,93458,0.9931773,21.567,s
14,Molise,Femmine,66,93150,660,7.08065,92821,0.9927651,20.707,s
14,Molise,Femmine,67,92491,684,7.39030,92149,0.9922740,19.851,s
14,Molise,Femmine,68,91807,740,8.06428,91437,0.9912935,18.995,s
14,Molise,Femmine,69,91067,852,9.35386,90641,0.9901136,18.145,s
14,Molise,Femmine,70,90215,940,10.42396,89745,0.9887444,17.312,s
14,Molise,Femmine,71,89275,1080,12.09605,88735,0.9874508,16.489,s
14,Molise,Femmine,72,88195,1147,13.00795,87621,0.9861076,15.685,s
14,Molise,Femmine,73,87048,1287,14.78851,86404,0.9843299,14.885,s
14,Molise,Femmine,74,85760,1421,16.56485,85050,0.9821379,14.101,s
14,Molise,Femmine,75,84340,1618,19.18115,83531,0.9799286,13.330,s
14,Molise,Femmine,76,82722,1735,20.97912,81854,0.9780825,12.581,s
14,Molise,Femmine,77,80987,1853,22.87605,80060,0.9762029,11.840,s
14,Molise,Femmine,78,79134,1958,24.73971,78155,0.9735563,11.105,s
14,Molise,Femmine,79,77176,2176,28.19097,76088,0.9696322,10.374,s
14,Molise,Femmine,80,75000,2446,32.60776,73778,0.9638421,9.660,s
14,Molise,Femmine,81,72555,2890,39.82761,71110,0.9568802,8.969,s
14,Molise,Femmine,82,69665,3243,46.54852,68044,0.9498271,8.321,s
14,Molise,Femmine,83,66422,3585,53.97423,64630,0.9421601,7.702,s
14,Molise,Femmine,84,62837,3891,61.92621,60892,0.9332525,7.113,s
14,Molise,Femmine,85,58946,4237,71.88697,56827,0.9220832,6.550,s
14,Molise,Femmine,86,54709,4618,84.41359,52399,0.9096996,6.018,s
14,Molise,Femmine,87,50090,4845,96.73005,47668,0.8960235,5.527,s
14,Molise,Femmine,88,45245,5067,111.99902,42711,0.8778119,5.066,s
14,Molise,Femmine,89,40178,5370,133.66230,37493,0.8558220,4.641,s
14,Molise,Femmine,90,34808,5441,156.31610,32087,0.8360641,4.280,s
14,Molise,Femmine,91,29367,5079,172.96743,26827,0.8167608,3.981,s
14,Molise,Femmine,92,24287,4752,195.65920,21911,0.7961006,3.709,s
14,Molise,Femmine,93,19535,4183,214.14413,17443,0.7817591,3.489,s
14,Molise,Femmine,94,15352,3430,223.45397,13637,0.7707889,3.304,s
14,Molise,Femmine,95,11921,2821,236.62497,10511,0.7594050,3.111,s
14,Molise,Femmine,96,9100,2237,245.79551,7982,0.7469906,2.920,s
14,Molise,Femmine,97,6864,1802,262.57429,5963,0.7283874,2.708,s
14,Molise,Femmine,98,5061,1437,283.86917,4343,0.7049958,2.495,s
14,Molise,Femmine,99,3625,1126,310.55297,3062,0.6768451,2.285,s
14,Molise,Femmine,100,2499,853,341.43332,2072,0.6451786,2.090,s
14,Molise,Femmine,101,1646,617,375.15049,1337,0.6129315,1.914,s
14,Molise,Femmine,102,1028,418,406.14185,820,0.5820405,1.762,s
14,Molise,Femmine,103,611,267,437.85919,477,0.5505568,1.626,s
14,Molise,Femmine,104,343,161,470.05005,263,0.5187281,1.503,s
14,Molise,Femmine,105,182,91,502.44722,136,0.4868106,1.392,s
14,Molise,Femmine,106,91,48,534.77944,66,0.4550616,1.293,s
14,Molise,Femmine,107,42,24,566.77522,30,0.4237324,1.204,s
14,Molise,Femmine,108,18,11,598.17850,13,0.3930571,1.124,s
14,Molise,Femmine,109,7,5,628.75463,5,0.3632484,1.053,s
14,Molise,Femmine,110,3,2,658.29238,2,0.3344944,0.990,s
14,Molise,Femmine,111,1,1,686.61488,1,0.3069506,0.934,s
14,Molise,Femmine,112,0,0,713.58178,0,0.2807396,0.884,s
14,Molise,Femmine,113,0,0,739.08649,0,0.2559532,0.839,s
14,Molise,Femmine,114,0,0,763.05833,0,0.2326504,0.800,s
14,Molise,Femmine,115,0,0,785.46075,0,0.2108603,0.765,s
14,Molise,Femmine,116,0,0,806.28760,0,0.1905857,0.734,s
14,Molise,Femmine,117,0,0,825.55538,0,0.1718079,0.706,s
14,Molise,Femmine,118,0,0,843.30732,0,0.1544857,0.682,s
14,Molise,Femmine,119,0,0,859.59872,0,0.1385663,0.660,s
15,Campania,Maschi e femmine,0,100000,284,2.83524,99733,0.9997411,80.879,s
15,Campania,Maschi e femmine,1,99716,18,0.18239,99707,0.9998357,80.108,s
15,Campania,Maschi e femmine,2,99698,15,0.14620,99691,0.9998719,79.122,s
15,Campania,Maschi e femmine,3,99684,11,0.11003,99678,0.9999051,78.134,s
15,Campania,Maschi e femmine,4,99673,8,0.07974,99669,0.9999318,77.142,s
15,Campania,Maschi e femmine,5,99665,6,0.05668,99662,0.9999458,76.149,s
15,Campania,Maschi e femmine,6,99659,5,0.05177,99657,0.9999447,75.153,s
15,Campania,Maschi e femmine,7,99654,6,0.05893,99651,0.9999353,74.157,s
15,Campania,Maschi e femmine,8,99648,7,0.07044,99645,0.9999255,73.161,s
15,Campania,Maschi e femmine,9,99641,8,0.07856,99637,0.9999219,72.166,s
15,Campania,Maschi e femmine,10,99633,8,0.07761,99629,0.9999249,71.172,s
15,Campania,Maschi e femmine,11,99626,7,0.07249,99622,0.9999273,70.177,s
15,Campania,Maschi e femmine,12,99618,7,0.07299,99615,0.9999228,69.182,s
15,Campania,Maschi e femmine,13,99611,8,0.08134,99607,0.9999082,68.187,s
15,Campania,Maschi e femmine,14,99603,10,0.10223,99598,0.9998823,67.193,s
15,Campania,Maschi e femmine,15,99593,13,0.13315,99586,0.9998510,66.200,s
15,Campania,Maschi e femmine,16,99579,16,0.16479,99571,0.9998213,65.208,s
15,Campania,Maschi e femmine,17,99563,19,0.19255,99554,0.9997981,64.219,s
15,Campania,Maschi e femmine,18,99544,21,0.21131,99533,0.9997860,63.231,s
15,Campania,Maschi e femmine,19,99523,22,0.21666,99512,0.9997770,62.245,s
15,Campania,Maschi e femmine,20,99501,23,0.22943,99490,0.9997558,61.258,s
15,Campania,Maschi e femmine,21,99478,26,0.25895,99466,0.9997219,60.272,s
15,Campania,Maschi e femmine,22,99453,30,0.29720,99438,0.9996905,59.287,s
15,Campania,Maschi e femmine,23,99423,32,0.32182,99407,0.9996741,58.305,s
15,Campania,Maschi e femmine,24,99391,33,0.32988,99375,0.9996721,57.323,s
15,Campania,Maschi e femmine,25,99358,32,0.32591,99342,0.9996679,56.342,s
15,Campania,Maschi e femmine,26,99326,34,0.33822,99309,0.9996505,55.360,s
15,Campania,Maschi e femmine,27,99292,36,0.36070,99275,0.9996238,54.379,s
15,Campania,Maschi e femmine,28,99257,39,0.39173,99237,0.9995985,53.398,s
15,Campania,Maschi e femmine,29,99218,41,0.41128,99197,0.9995759,52.419,s
15,Campania,Maschi e femmine,30,99177,43,0.43693,99155,0.9995542,51.441,s
15,Campania,Maschi e femmine,31,99134,45,0.45469,99111,0.9995278,50.463,s
15,Campania,Maschi e femmine,32,99089,49,0.48971,99064,0.9994910,49.486,s
15,Campania,Maschi e femmine,33,99040,52,0.52828,99014,0.9994445,48.510,s
15,Campania,Maschi e femmine,34,98988,58,0.58275,98959,0.9993962,47.535,s
15,Campania,Maschi e femmine,35,98930,62,0.62477,98899,0.9993399,46.562,s
15,Campania,Maschi e femmine,36,98868,69,0.69539,98834,0.9992837,45.591,s
15,Campania,Maschi e femmine,37,98799,73,0.73732,98763,0.9992389,44.622,s
15,Campania,Maschi e femmine,38,98727,77,0.78484,98688,0.9991761,43.655,s
15,Campania,Maschi e femmine,39,98649,85,0.86300,98607,0.9990795,42.689,s
15,Campania,Maschi e femmine,40,98564,96,0.97812,98516,0.9989627,41.725,s
15,Campania,Maschi e femmine,41,98468,108,1.09651,98414,0.9988218,40.766,s
15,Campania,Maschi e femmine,42,98360,124,1.25996,98298,0.9986691,39.810,s
15,Campania,Maschi e femmine,43,98236,138,1.40190,98167,0.9985360,38.860,s
15,Campania,Maschi e femmine,44,98098,150,1.52619,98023,0.9984106,37.913,s
15,Campania,Maschi e femmine,45,97948,162,1.65278,97867,0.9982866,36.971,s
15,Campania,Maschi e femmine,46,97786,173,1.77412,97700,0.9981408,36.031,s
15,Campania,Maschi e femmine,47,97613,190,1.94440,97518,0.9979576,35.094,s
15,Campania,Maschi e femmine,48,97423,209,2.14052,97319,0.9977569,34.161,s
